id,Emotion,Sentence,Confidence
5419,Thật kinh tởm,"CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. ‼️",0.27856928977028866
5420,Hài quá,Tomie hả,0.42485427765812017
5421,Ôi trời ơi,Ai mà,0.3350385374647926
5422,Hài quá,ai mà bn,0.32983211151558367
5423,Buồn quá,Sợ,0.30218310725478176
5424,Hài quá,T sợ AI r,0.33182841153378373
5425,Thật kinh tởm,ý là ai hỏi á😂,0.3079460587932003
5426,Hài quá,đó là ai sora giả á,0.2899659215295064
5427,Hài quá,Bạn ơi tiện cho mình hỏi mình có ảnh kỷ yếu mà muốn nhờ AI ghép thêm 1 người (từ 1 ảnh khác) vào ảnh kỷ yếu thì dùng web AI nào ạ,0.29607873977469273
5428,Hài quá,T khong,0.28367578915973973
5429,Hài quá,ê ý là ai hỏi,0.3335579224464995
5430,Hài quá,Sao xi em bên phải,0.35162154102981574
5431,Hài quá,thật đấy mn ạ🥰,0.29939184804073843
5432,Thật kinh tởm,: Ai mà,0.2799042072230967
5433,Hài quá,Ai mà trời,0.3124327095984593
5434,Sợ quá,má ơi con sợ quá,0.32529751190747375
5435,Ôi trời ơi,àì,0.3258216528211551
5436,Hài quá,lại sora à 💔🥀,0.30739393482532756
5437,Hài quá,hây thiệt,0.32441603083761883
5438,Sợ quá,AI mà,0.23125120303763716
5439,Thật kinh tởm,từ khi có AI t chỉ tin tao nghèo là thật 😂😂,0.3488012308062297
5440,Thật kinh tởm,Mất điểm tín dụng là sao,0.3472042551195632
5441,Hài quá,Nhìn cái này với đỉnh,0.3226230883816075
5442,Hài quá,nó bắt e mua😁,0.31408187709215707
5443,Thật kinh tởm,[ảnh],0.25394229934069384
5444,Hài quá,Dùng sora ai còn hơn ai trên CapCut ko có sáng tạo kêu sora lm á,0.30750763791989627
5445,Thật kinh tởm,ai ko làm đc dau,0.34900186808908684
5446,Hài quá,này mà siêu nhân hả bannn😁😁,0.31062865372086224
5447,Hài quá,TT acc khỏe,0.44300889617963785
5448,Hài quá,Cảm ơn các chị,0.38899633375469694
5449,Ôi trời ơi,Dell đc phải mất tiền,0.26394122547808146
5450,Thật kinh tởm,"hỏi ngu tí
sao để có điểm tín dụng",0.34810431521956137
5451,Hài quá,TT acc khỏe,0.44300889617963785
5452,Thật kinh tởm,hộ với mn,0.3545270762470946
5453,Hài quá,Nhìn như kid ý,0.2968923974228823
5454,Hài quá,hot khi nào v🥀,0.28483022270271546
5455,Thật kinh tởm,ai chéo với mình ko mink đều trả lại hết nhé♥️♥️♥️♥️,0.2728256606329394
5456,Buồn quá,em nhìn mặt,0.3130039773486672
5457,Hài quá,bự vậy 😳😳,0.3818260373392364
5458,Ôi trời ơi,QUE.....,0.3362787302602389
5459,Ôi trời ơi,Màu hồng,0.3137899136483958
5460,Hài quá,[Sticker] mầu hồng đúng không ạ,0.28579528859295866
5461,Hài quá,màu hồng😂😂,0.34891869022384203
5462,Thật kinh tởm,t cs ý này,0.28886622187543853
5463,Thật kinh tởm,này cũng tính là anime 😔,0.2923924728465624
5464,Thật kinh tởm,có bán ko,0.35126377637572503
5465,Hài quá,r mắc chi gọi nó r còn bắt nó im mồm,0.5092642024705041
5466,Hài quá,đó là Al,0.2920015843637979
5467,Hài quá,Bro văn mình hơn r đấy🔥🗿,0.3051597921762579
5468,Buồn quá,giống,0.422790312225597
5469,Hài quá,nhà mình có 234689 mà không có người thứ 5 với 7... không nghe người lớn nhắc tới. không thấy thờ cúng gì luôn...,0.2981648385322405
5470,Hài quá,Là mẹ nè con😂,0.3903969996260087
5471,Hài quá,"Tao biết thế nào nó cũng kêu mẹ nó là dì 2 mà, tại hồi nhỏ t cũng hỏi mẹ t dị đó 😂😝😆",0.3277925225876827
5472,Thật kinh tởm,T thắc mắc là những khuôn mặt AI tạo là có người thật k bây,0.368689359812666
5473,Thật kinh tởm,"CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. 🎀",0.27856928977028866
5474,Hài quá,"“Dì 2 là tao nè, mày kím làm cgi”🥰🥰",0.35941141176824926
5475,Hài quá,bên CÁO NHỎ,0.36387081062657045
5476,Thật kinh tởm,"@𝙡𝙖𝙩𝙚 𝙡𝙪𝙫.:@A.: ‼CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. ‼️",0.27034978630831963
5477,Hài quá,mình mới biết vụ này luôn kkk,0.3088556200283076
5478,Hài quá,"Giống như tui hỏi ck tui úa ck ơi sao gia đình có cậu 2cậu tư4 và dì 5 mà tại sao k có dì 3vậy ck,xong cái ck tui nói thế còn mẹ ck e đó nữa chi 🤣🤣🤣",0.3386359524511756
5479,Hài quá,Lần đầu cười như điên vì AI😅😅,0.41175000262626116
5480,Hài quá,dì 2 là tao nè😂😂😂😂,0.31734625926444276
5481,Hài quá,cái này lấy ở đâu vậy ????,0.35787962570181364
5482,Ôi trời ơi,Hay thí,0.30189933943920566
5483,Hài quá,giống thằng chồng tui. Sau có cậu 3.4.5 6...mà k thấy dì 2....dì 2 là má tui bà già vợ nó,0.40018331944652485
5484,Hài quá,hhh,0.5090873841912985
5485,Hài quá,Dì 2 là con trai sao có dì 2 được,0.3920009183335257
5486,Hài quá,"nhà t có 2 chị em, con của 2 đứa t ko gọi đứa con lại là dì mà gọi má 2 và mẹ, ra đường người ta hỏi nhà nó có đi ko , nó nói ko 🤣🤣🤣",0.3292468121580023
5487,Hài quá,Cười xỉu,0.4440570518064881
5488,Hài quá,ê y chang bữa e ck tui hỏi con tui s kêu cô 3 vs cô 4 cô út dị cô 2 mày đâu nó trl thứ 2 là cha con 😂,0.3270479761165248
5489,Hài quá,"""Dì 2 là tao nè, mầy kím làm cái gìiiiii"" kkkkk",0.34983480228309743
5490,Buồn quá,Chở,0.31179241105324995
5491,Hài quá,nhà mình qua chưa,0.3068021492390009
5492,Hài quá,"Nhà nội mình thì có 2345789, út. Người thứ 6 thì k nghe ai nói đến hay thờ cúng gì luôn",0.3084402777299442
5493,Hài quá,Giải thích từ bộ đồ này sang bộ đồ khác 😁,0.3112215207440088
5494,Hài quá,Dì 2 là mẹ nè con,0.46081860404298597
5495,Sợ quá,Dùng veo3 ok,0.29972211555933886
5496,Hài quá,rồi dì 1 đâu 😁😁😁❤,0.2915868171578631
5497,Hài quá,"dì 2,3,4,5 sao ko có dì 1 v",0.312524009578238
5498,Hài quá,"Để lát t hỏi mẹ t xem tại sao t có dì 2, dì 3, cậu út mà không có dì 4 =))))",0.33920606977414525
5499,Hài quá,T kêu mẹ t bằng dì 7 ko luôn,0.3573920060228266
5500,Thật kinh tởm,Hảo con 😂,0.28930113101735894
5501,Hài quá,T dì 2 nè,0.4122678377918345
5502,Hài quá,mô phật 😂,0.3468350672558361
5503,Hài quá,hỏi còn bé cũng hỏi như vậy 🤣🤣😄,0.3280556376667708
5504,Hài quá,mô phật à 😂,0.32240846093235376
5505,Sợ quá,tại tức chết,0.3111152045343988
5506,Hài quá,tui vừa là mẹ vừa dì út vừa dì6!🤣,0.4201729360366924
5507,Hài quá,Ủa hâhha😂,0.43156716034510645
5508,Hài quá,cười sảng,0.4698708206204142
5509,Hài quá,cạn lời ... 🤔🤔🤔,0.3142924835919547
5510,Hài quá,Mẹ là dì 1😂,0.37974090231675317
5511,Hài quá,Y chang thằng em tao😁😁,0.3085309242833668
5512,Thật kinh tởm,Chán ko muốn nói 😂,0.2977662567656372
5513,Hài quá,T cười điên😂,0.4054358396108632
5514,Hài quá,Cười xỉu 😂😂😂,0.459230045098287
5515,Ôi trời ơi,Bác 2,0.2590671383766394
5516,Thật kinh tởm,"cạn lời,",0.2923876815498718
5517,Hài quá,Hồi xưa có hỏi ngu như dị thiệt 😅,0.3255865770354448
5518,Hài quá,"Sử dụng AI gây ảnh hưởng tới môi trường rất nhiều, ví dụ khi hỏi một câu trên chat gpt thì đã tiêu thụ 2,9 Wh điện tức là gấp 10 lần tiêu thụ cho 1 câu hỏi trên google, chưa kể AI cũng tiêu thụ nước cần khoảng 0,5 lít nước để tạo 10-50 phản hồi. Hoặc là việc huấn luyện mấy con AI chatbot cũng tạo ra khoảng 300 tấn khí nhà kính CO2",0.3032219230606632
5519,Hài quá,😆😆😆 cạn lời,0.39297621022148604
5520,Thật kinh tởm,"‼️CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. ‼️sử dụng AI gây ảnh hưởng tới môi trường rất nhiều á, ví dụ khi hỏi một câu trên chat gpt thì đã tiêu thụ 2,9 Wh điện tức là gấp 10 lần tiêu thụ cho 1 câu hỏi trên google, chưa kể AI cũng tiêu thụ nước cần khoảng 0,5 lít nước để tạo 10-50 phản hồi. Hoặc là việc huấn luyện mấy con AI chatbot cũng tạo ra khoảng 300 tấn khí nhà kính CO2",0.2785412871205667
5521,Hài quá,Lại bắt trước Trung Quốc,0.3005581673054096
5522,Hài quá,tui làm video ai theo y/c 15k/1video,0.3006810401576257
5523,Hài quá,@Công chúa ngủ trong hẻm 🧚🏼,0.30405507122148967
5524,Hài quá,@️Trâm Nè Em @Mei..Mei @Rose NT @Kênh Ba bé Bơ🥑,0.32469223659557456
5525,Hài quá,@ngocphu.91 😂,0.3561179439489696
5526,Hài quá,@Ngoc Tram0952 🤣,0.3368405245507578
5527,Hài quá,@🫧Huongxanhh🫧,0.33397202741436516
5528,Hài quá,@Vinh Nguyễn,0.2650656514049859
5529,Hài quá,@Jenny nguyễn 🤣🤣 hết bít đường giải thích🤣🤣,0.2839929165133584
5530,Hài quá,@Hoàng Trinh 0601 🐁 💗,0.302965346094585
5531,Hài quá,@Nhi Nguyễn,0.29597412832069014
5532,Hài quá,@Hoaa Tâm,0.2894580375070473
5533,Hài quá,@Thảo,0.29456680070757957
5534,Hài quá,@Tiê Tiê 🍀 Dì7 đâu em,0.33755932075991435
5535,Hài quá,@Thanh Nhã Nguyễn,0.355607148794471
5536,Hài quá,@Daisy Bui @Uyên Phương❤️@Vân bùi 255✅,0.33718035265609275
5537,Hài quá,@Việt Đỗ @Trương Bảo Khánh @Anh Cu,0.303166257989933
5538,Ôi trời ơi,@T.ofQuiên,0.29381172922364707
5539,Ôi trời ơi,@Mộng Tường,0.27220868675392984
5540,Ôi trời ơi,@Trâm Lệ,0.2417475032614827
5541,Hài quá,@Hành lá mommy,0.38432493466344514
5542,Hài quá,@ap @tiểu thư đỏng đảnh @gái đẹp lạnh lùng,0.33771241714501243
5543,Thật kinh tởm,đối thủ của ánh coca,0.34602961219636885
5544,Thật kinh tởm,"@˚⋆:˚🖇️✩𝑲𝒊𝒕𝒕𝒚₊˚🍥⊹: CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. 🎀",0.2777142463295917
5545,Hài quá,Tao Nhìn nhầm ra bạn T☺️,0.35252885415146096
5546,Hài quá,đang ăn cơm. lun a ý,0.30504145134949745
5547,Hài quá,Trời ơi người ta ăn chu bin thần luôn Á nhưng mà chắc làu,0.33862705275897936
5548,Hài quá,Ê t đaang ăn cơm🥰,0.3597613264570212
5549,Buồn quá,cái tim,0.3859065421155711
5550,Hài quá,ăn j cơ,0.4036307060188477
5551,Ôi trời ơi,vậy,0.3057043109561181
5552,Buồn quá,ai hỏi,0.488068648476393
5553,Hài quá,Ngon ko bác🗿,0.3199460744665052
5554,Ôi trời ơi,Chủ video,0.28023763216531244
5555,Hài quá,con AI khổ nhất tg😭,0.3254658691536178
5556,Hài quá,m ơi t nhìn ông này ra jack🤗,0.290202196754985
5557,Thật kinh tởm,lúc đầu tưởng là gà🥰,0.29456613688339406
5558,Hài quá,[Sticker] Bạn trí nè,0.3691265218604426
5559,Hài quá,ăn các thay cơm của lớp học AI,0.3474103247540925
5560,Hài quá,đang ăn cơm 😭,0.2568487706543498
5561,Hài quá,"""Em có 180 và đây là tiền ăn...""",0.31314127242230205
5562,Hài quá,kinh🤯🤯🤯,0.3249460399721444
5563,Hài quá,[Sticker] con Ai khổ nhất trần gian,0.32403642664285404
5564,Sợ quá,đoạn nuốt đâu-)),0.306974517780695
5565,Hài quá,ê đang ăn luôn á 😭,0.3498066618962615
5566,Hài quá,đây là trung,0.26186677039101286
5567,Hài quá,đây là phúc,0.30143044019453735
5568,Hài quá,[Sticker] cái gì dạy,0.36341698819092666
5569,Sợ quá,ê,0.2965576585792022
5570,Hài quá,team đang ăn cơm 🥰🥰🥰,0.42695291951140585
5571,Thật kinh tởm,[Sticker] j vậy tr,0.26711674876997055
5572,Hài quá,khi t đang ngồi ăn cơm và lướt trúng video này💀💀💀,0.2763933368441426
5573,Thật kinh tởm,t đag ăn cơm🗿,0.3251376010109985
5574,Thật kinh tởm,cô bà đấy Từ Xuất hiện đâu từ xuất hiện linh hồn ạ🥰,0.3036360840656259
5575,Hài quá,mẹ owiiii,0.2549246156548183
5576,Hài quá,ui bạn hân ăn giỏi quá ạ,0.3984174949172064
5577,Sợ quá,ê,0.2965576585792022
5578,Hài quá,Bà ăn thật hả bà thơ 🥰,0.38526830256861905
5579,Hài quá,Ê đang ăn hủ tiếu,0.49519957736921744
5580,Buồn quá,Nghĩa,0.22779021075084405
5581,Thật kinh tởm,ê ý là đag ăn cơm🥰🥰🥰,0.3267178581588244
5582,Hài quá,nhìn giống bn Y dấu tên với bạn N dấu tên với bạn H dấu tên vãi luôn í,0.34402873565349695
5583,Hài quá,Có đứa nào đang ăn cơm ko,0.37906829631250605
5584,Hài quá,con AI kiểu🤡: kệ mik nhắm mắt ăn luôn,0.37090491274739446
5585,Hài quá,Ck iu của BN Hoài á,0.3653849861774181
5586,Hài quá,Đoàn mình tới đây chưa ạ,0.3495658823276422
5587,Sợ quá,tao không dám nhìn,0.50813700907873
5588,Hài quá,ê nhòa t đang ăn cơm lun ák,0.41346462666594014
5589,Hài quá,bản gốc,0.26059720725663
5590,Thật kinh tởm,chắc mỗi tao thấy giống quốc kang 😌👍,0.2856648891424904
5591,Ôi trời ơi,TẤN HUY,0.3553290744103989
5592,Hài quá,ánh coca r mà,0.2530428945591226
5593,Hài quá,ê đang ăn socola😊,0.3758301478261499
5594,Hài quá,ăn gì cơ,0.3614749769177884
5595,Hài quá,t đang ăn xog hết ngon 💔🥀,0.3036443912636957
5596,Thật kinh tởm,đó dành cho thằng diệm đó😂,0.2674844163769077
5597,Hài quá,tối nhớ lại ko dám ăn cơm 🥶🥶🥶🥶,0.2937594130904764
5598,Thật kinh tởm,thương ơi là thương,0.2901797281447857
5599,Hài quá,Con my này,0.29418861028132504
5600,Thật kinh tởm,cho bạn nhé🥰,0.30652492896402816
5601,Thật kinh tởm,ánh coca chấp hết,0.38843407294146154
5602,Hài quá,Ê í là tao đang ăn cơm á,0.44250902095422645
5603,Hài quá,đang ăn á tr🥰s,0.3215806566409641
5604,Sợ quá,Tưởng gà:)),0.29961787980958915
5605,Thật kinh tởm,ăn còn ổn ko v,0.29361988258612826
5606,Sợ quá,ko bt mùi vị ra sao nữa :),0.29246209555369873
5607,Hài quá,Cali rất thích,0.24759524060621943
5608,Hài quá,Bà tôi…..,0.30200197234060305
5609,Thật kinh tởm,ôi chúa ơi😨,0.33989394344063756
5610,Ôi trời ơi,Ai đó,0.3518854353267425
5611,Hài quá,ý là đang ăn cơm á,0.42089114736287114
5612,Hài quá,ủa sao?????,0.34774798711959504
5613,Thật kinh tởm,AI khổ nhất:(,0.30951777251063284
5614,Hài quá,đag ăn cơm,0.3169039013449369
5615,Sợ quá,ngon quá,0.24290383316616002
5616,Sợ quá,ngon thế,0.2816578948216539
5617,Hài quá,t đang ăn socola =)),0.3030906859091109
5618,Thật kinh tởm,"CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. 🎀",0.27856928977028866
5619,Hài quá,"đang ăn đồ màu vàng,cảm,nâu luôn á mẹ",0.31024598362799993
5620,Hài quá,Chị ong sao ăn cut thế,0.38893755882186976
5621,Hài quá,Ánh coca,0.2772130739630727
5622,Hài quá,ăn gì the,0.32049145474080226
5623,Thật kinh tởm,Bạn sau khi ăn:,0.27997687673003374
5624,Thật kinh tởm,cứt giòn thế,0.3106986950321684
5625,Thật kinh tởm,có nên ko,0.336038314703472
5626,Hài quá,khi nhỏ ăn cơm gặp thì video này,0.2762511822668835
5627,Hài quá,"Veo3 Ultra 25k Credit.Tạo video không giới hạn – thoải mái sáng tạo, không lo bị giới hạn số lượng.Giá: 150 cá/tháng @968.sáu56.0 bốn ba.",0.3022583356603816
5628,Hài quá,@𝑲 𝒉 𝒂 𝒏 𝒉  𝑨 𝒏 🌊 @N.chou🎀💭 @Chất liệu bạn gái:> @.gỏi lá _29th8. @khongg ai ieuu😌 @HoaiAn @❤️‍🔥 @💔 @i only love you @💐ViêmLoétDạDàyHoànhTáTràng🎭 @B.chouu ⚜️ @Nguyễn Thanh Thuỷ @ahihi @tèo @ღなあかღ @𝐓𝐡𝐚𝐧𝐡 𝐌𝐚𝐢❤️‍🩹🚬,0.27838992083986014
5629,Hài quá,@tn.,0.2816124722285675
5630,Hài quá,@bao giả,0.2602175668630408
5631,Hài quá,@️ T.Dương🌻🖤,0.2958775074089618
5632,Hài quá,@SuSu @💖 @Ming Dương 2.0 @𝘵𝘩𝘢𝘰𝘷𝘺. @KhanhNgoc🍁 @benn @Suuuuu Binnn 💯 @Hai anh🐽 @su @Phamthanhlan 🍄 @💐🍄 @late love @ga nham ghe ban💔 @trmy🫰🏻💞 @ᜊ @na ctee @Y.nhi🪭 @đây là Lộc @_athw_>< @hài dón xò chám thu cơm @thích quân triều đình @lam móc @yennhivuthi_12,0.30522583278870397
5633,Hài quá,@mf thw @Uyenn. @t.anh.la.tao @🖤 bạn kim chi tiết kiệm ghê,0.3152350004059964
5634,Thật kinh tởm,@Sâu 🐛 @bonggᡣ𐭩 ý là,0.3010687316352587
5635,Thật kinh tởm,đối thủ của ánh coca,0.34602961219636885
5636,Thật kinh tởm,"@˚⋆:˚🖇️✩𝑲𝒊𝒕𝒕𝒚₊˚🍥⊹: CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. 🎀",0.2777142463295917
5637,Hài quá,Tao Nhìn nhầm ra bạn T☺️,0.35252885415146096
5638,Hài quá,đang ăn cơm. lun a ý,0.30504145134949745
5639,Hài quá,Trời ơi người ta ăn chu bin thần luôn Á nhưng mà chắc làu,0.33862705275897936
5640,Hài quá,Ê t đaang ăn cơm🥰,0.3597613264570212
5641,Buồn quá,cái tim,0.3859065421155711
5642,Hài quá,ăn j cơ,0.4036307060188477
5643,Ôi trời ơi,vậy,0.3057043109561181
5644,Buồn quá,ai hỏi,0.488068648476393
5645,Hài quá,Ngon ko bác🗿,0.3199460744665052
5646,Thật kinh tởm,stop ai,0.28852091081876496
5647,Ôi trời ơi,Chủ video,0.28023763216531244
5648,Hài quá,con AI khổ nhất tg😭,0.3254658691536178
5649,Thật kinh tởm,con ai :,0.2757260275087241
5650,Hài quá,m ơi t nhìn ông này ra jack🤗,0.290202196754985
5651,Thật kinh tởm,lúc đầu tưởng là gà🥰,0.29456613688339406
5652,Hài quá,[Sticker] Bạn trí nè,0.3691265218604426
5653,Hài quá,ăn các thay cơm của lớp học AI,0.3474103247540925
5654,Hài quá,đang ăn cơm 😭,0.2568487706543498
5655,Ôi trời ơi,Stop AI,0.30646493602141234
5656,Hài quá,"""Em có 180 và đây là tiền ăn...""",0.31314127242230205
5657,Hài quá,kinh🤯🤯🤯,0.3249460399721444
5658,Hài quá,[Sticker] con Ai khổ nhất trần gian,0.32403642664285404
5659,Sợ quá,đoạn nuốt đâu-)),0.306974517780695
5660,Hài quá,ê đang ăn luôn á 😭,0.3498066618962615
5661,Hài quá,đây là trung,0.26186677039101286
5662,Hài quá,đây là phúc,0.30143044019453735
5663,Hài quá,[Sticker] cái gì dạy,0.36341698819092666
5664,Sợ quá,ê,0.2965576585792022
5665,Hài quá,team đang ăn cơm 🥰🥰🥰,0.42695291951140585
5666,Thật kinh tởm,[Sticker] j vậy tr,0.26711674876997055
5667,Hài quá,eo,0.4019963211004383
5668,Thật kinh tởm,t đag ăn cơm🗿,0.3251376010109985
5669,Thật kinh tởm,cô bà đấy Từ Xuất hiện đâu từ xuất hiện linh hồn ạ🥰,0.3036360840656259
5670,Hài quá,mẹ owiiii,0.2549246156548183
5671,Hài quá,khi t đang ngồi ăn cơm và lướt trúng video này💀💀💀,0.2763933368441426
5672,Hài quá,ui bạn hân ăn giỏi quá ạ,0.3984174949172064
5673,Sợ quá,ê,0.2965576585792022
5674,Hài quá,con AI kiểu🤡: kệ mik nhắm mắt ăn luôn,0.37090491274739446
5675,Hài quá,Ai la cai gi,0.36385688616988576
5676,Hài quá,Bà ăn thật hả bà thơ 🥰,0.38526830256861905
5677,Hài quá,[Sticker] con ai:,0.2915588738440251
5678,Hài quá,Ê đang ăn hủ tiếu,0.49519957736921744
5679,Buồn quá,Nghĩa,0.22779021075084405
5680,Thật kinh tởm,@tainzo,0.2681063648371152
5681,Thật kinh tởm,ê ý là đag ăn cơm🥰🥰🥰,0.3267178581588244
5682,Hài quá,nhìn giống bn Y dấu tên với bạn N dấu tên với bạn H dấu tên vãi luôn í,0.34402873565349695
5683,Ôi trời ơi,[Sticker] ,0.2763765515687795
5684,Hài quá,Có đứa nào đang ăn cơm ko,0.37906829631250605
5685,Hài quá,Ck iu của BN Hoài á,0.3653849861774181
5686,Hài quá,Đoàn mình tới đây chưa ạ,0.3495658823276422
5687,Hài quá,what,0.3184198293545416
5688,Sợ quá,tao không dám nhìn,0.50813700907873
5689,Hài quá,ánh coca r mà,0.2530428945591226
5690,Hài quá,ê nhòa t đang ăn cơm lun ák,0.41346462666594014
5691,Hài quá,bản gốc,0.26059720725663
5692,Thật kinh tởm,chắc mỗi tao thấy giống quốc kang 😌👍,0.2856648891424904
5693,Ôi trời ơi,TẤN HUY,0.3553290744103989
5694,Hài quá,ê đang ăn socola😊,0.3758301478261499
5695,Hài quá,ăn gì cơ,0.3614749769177884
5696,Hài quá,t đang ăn xog hết ngon 💔🥀,0.3036443912636957
5697,Hài quá,Ê í là tao đang ăn cơm á,0.44250902095422645
5698,Thật kinh tởm,đó dành cho thằng diệm đó😂,0.2674844163769077
5699,Hài quá,tối nhớ lại ko dám ăn cơm 🥶🥶🥶🥶,0.2937594130904764
5700,Thật kinh tởm,thương ơi là thương,0.2901797281447857
5701,Hài quá,Con my này,0.29418861028132504
5702,Thật kinh tởm,cho bạn nhé🥰,0.30652492896402816
5703,Hài quá,Cali nek mn,0.33256133855249437
5704,Buồn quá,Cali,0.3606754402670783
5705,Thật kinh tởm,ánh coca chấp hết,0.38843407294146154
5706,Hài quá,ý là đang ăn cơm á,0.42089114736287114
5707,Hài quá,đang ăn á tr🥰s,0.3215806566409641
5708,Sợ quá,Tưởng gà:)),0.29961787980958915
5709,Thật kinh tởm,ăn còn ổn ko v,0.29361988258612826
5710,Hài quá,tin.83 💔,0.3255454294650015
5711,Sợ quá,ko bt mùi vị ra sao nữa :),0.29246209555369873
5712,Hài quá,Cali rất thích,0.24759524060621943
5713,Hài quá,Bà tôi…..,0.30200197234060305
5714,Ôi trời ơi,Ai đó,0.3518854353267425
5715,Thật kinh tởm,ôi chúa ơi😨,0.33989394344063756
5716,Hài quá,ủa sao?????,0.34774798711959504
5717,Hài quá,Eo,0.3829476465377178
5718,Thật kinh tởm,AI khổ nhất:(,0.30951777251063284
5719,Hài quá,That,0.26073635046768634
5720,Hài quá,đag ăn cơm,0.3169039013449369
5721,Sợ quá,ngon quá,0.24290383316616002
5722,Buồn quá,ai,0.36729315622906006
5723,Sợ quá,ngon thế,0.2816578948216539
5724,Hài quá,ê ai à,0.3779508916227075
5725,Hài quá,t đang ăn socola =)),0.3030906859091109
5726,Sợ quá,,0.26312639962317247
5727,Ôi trời ơi,[Sticker] ,0.2763765515687795
